"si","sj","logLik","AIC","BIC"
"sys60","sys62",17,1,1
"sys60","sys66",2,0,0
"sys60","sys68",2,2,6
"sys60","sys69",9,4,4
"sys60","sys70",2,2,14
"sys60","sys71",2,2,6
"sys60","sys72",10,6,6
"sys60","sys73",19,1,1
"sys60","sys74",10,6,6
"sys60","sys76",9,4,4
"sys60","sys77",10,6,6
"sys60","sys78",9,6,6
"sys60","sys79",9,4,0
"sys60","sys80",104,4,4
"sys60","sys81",2,4,4
"sys60","sys82",9,4,4
"sys60","sys85",214,214,0
"sys60","sys87",214,214,0
"sys60","sys88",2,2,2
"sys61","sys62",17,1,1
"sys61","sys66",2,2,16
"sys61","sys68",2,6,6
"sys61","sys69",9,4,4
"sys61","sys70",9,14,14
"sys61","sys71",2,2,0
"sys61","sys72",10,6,6
"sys61","sys73",1,1,1
"sys61","sys74",10,6,6
"sys61","sys76",104,104,0
"sys61","sys77",10,6,6
"sys61","sys78",2,2,6
"sys61","sys79",2,4,0
"sys61","sys80",9,9,1
"sys61","sys81",2,2,4
"sys61","sys82",2,6,6
"sys61","sys85",214,214,0
"sys61","sys87",9,1,1
"sys61","sys88",2,2,2
"sys62","sys66",2,2,16
"sys62","sys68",2,6,6
"sys62","sys69",19,1,1
"sys62","sys70",114,114,14
"sys62","sys71",2,2,4
"sys62","sys72",10,6,6
"sys62","sys73",114,1,1
"sys62","sys74",10,6,6
"sys62","sys76",104,14,0
"sys62","sys77",9,6,6
"sys62","sys78",2,2,6
"sys62","sys79",214,14,14
"sys62","sys80",104,4,4
"sys62","sys81",2,2,4
"sys62","sys82",104,6,6
"sys62","sys85",214,0,0
"sys62","sys87",9,4,4
"sys62","sys88",2,2,2
"sys66","sys68",204,4,4
"sys66","sys69",13,13,13
"sys66","sys70",13,13,13
"sys66","sys71",204,13,0
"sys66","sys72",19,6,6
"sys66","sys73",1,1,1
"sys66","sys74",104,13,13
"sys66","sys76",10,5,5
"sys66","sys77",17,4,4
"sys66","sys78",10,10,4
"sys66","sys79",204,204,6
"sys66","sys80",204,204,4
"sys66","sys81",8,4,4
"sys66","sys82",104,104,13
"sys66","sys85",2,2,2
"sys66","sys87",204,13,13
"sys66","sys88",7,4,4
"sys68","sys69",19,4,4
"sys68","sys70",9,6,6
"sys68","sys71",204,4,0
"sys68","sys72",9,6,6
"sys68","sys73",19,16,16
"sys68","sys74",9,6,6
"sys68","sys76",104,104,1
"sys68","sys77",104,6,6
"sys68","sys78",9,4,4
"sys68","sys79",214,214,214
"sys68","sys80",214,214,214
"sys68","sys81",104,104,104
"sys68","sys82",9,9,1
"sys68","sys85",2,2,4
"sys68","sys87",10,6,6
"sys68","sys88",2,2,2
"sys69","sys70",7,4,4
"sys69","sys71",9,14,0
"sys69","sys72",9,13,13
"sys69","sys73",2,4,4
"sys69","sys74",9,6,6
"sys69","sys76",8,6,6
"sys69","sys77",9,6,6
"sys69","sys78",9,6,6
"sys69","sys79",13,13,13
"sys69","sys80",17,17,5
"sys69","sys81",19,19,1
"sys69","sys82",9,6,6
"sys69","sys85",214,214,14
"sys69","sys87",8,6,6
"sys69","sys88",9,4,4
"sys70","sys71",114,1,1
"sys70","sys72",104,104,4
"sys70","sys73",114,114,14
"sys70","sys74",9,4,4
"sys70","sys76",9,6,6
"sys70","sys77",10,6,6
"sys70","sys78",10,6,6
"sys70","sys79",19,13,13
"sys70","sys80",9,6,6
"sys70","sys81",19,6,6
"sys70","sys82",19,6,6
"sys70","sys85",9,6,6
"sys70","sys87",10,6,6
"sys70","sys88",9,9,4
"sys71","sys72",10,6,6
"sys71","sys73",13,13,0
"sys71","sys74",10,6,6
"sys71","sys76",104,104,6
"sys71","sys77",234,0,0
"sys71","sys78",214,0,0
"sys71","sys79",10,0,0
"sys71","sys80",9,6,6
"sys71","sys81",104,6,0
"sys71","sys82",204,4,0
"sys71","sys85",114,114,0
"sys71","sys87",104,104,0
"sys71","sys88",9,6,0
"sys72","sys73",13,13,13
"sys72","sys74",7,4,4
"sys72","sys76",10,6,6
"sys72","sys77",10,6,6
"sys72","sys78",9,6,6
"sys72","sys79",9,6,6
"sys72","sys80",10,6,6
"sys72","sys81",10,6,6
"sys72","sys82",13,13,13
"sys72","sys85",204,4,4
"sys72","sys87",204,204,6
"sys72","sys88",104,6,6
"sys73","sys74",13,13,13
"sys73","sys76",204,204,204
"sys73","sys77",204,1,1
"sys73","sys78",2,14,14
"sys73","sys79",2,6,0
"sys73","sys80",204,204,204
"sys73","sys81",204,204,0
"sys73","sys82",19,4,4
"sys73","sys85",2,2,0
"sys73","sys87",20,5,0
"sys73","sys88",2,14,14
"sys74","sys76",10,6,6
"sys74","sys77",10,6,6
"sys74","sys78",10,6,6
"sys74","sys79",10,6,6
"sys74","sys80",10,6,6
"sys74","sys81",10,6,6
"sys74","sys82",8,4,4
"sys74","sys85",204,4,4
"sys74","sys87",204,6,6
"sys74","sys88",9,6,6
"sys76","sys77",9,9,4
"sys76","sys78",7,4,4
"sys76","sys79",204,13,13
"sys76","sys80",204,204,6
"sys76","sys81",204,6,6
"sys76","sys82",2,6,6
"sys76","sys85",204,204,6
"sys76","sys87",204,204,204
"sys76","sys88",9,6,6
"sys77","sys78",204,4,4
"sys77","sys79",8,6,6
"sys77","sys80",9,6,6
"sys77","sys81",10,6,6
"sys77","sys82",10,6,6
"sys77","sys85",9,4,4
"sys77","sys87",204,204,13
"sys77","sys88",10,6,6
"sys78","sys79",2,2,4
"sys78","sys80",2,2,2
"sys78","sys81",104,6,6
"sys78","sys82",9,6,6
"sys78","sys85",17,13,13
"sys78","sys87",204,4,4
"sys78","sys88",9,4,4
"sys79","sys80",5,5,5
"sys79","sys81",10,4,4
"sys79","sys82",104,6,6
"sys79","sys85",7,4,4
"sys79","sys87",13,13,13
"sys79","sys88",2,4,4
"sys80","sys81",104,104,104
"sys80","sys82",214,214,214
"sys80","sys85",9,1,1
"sys80","sys87",9,6,6
"sys80","sys88",2,4,4
"sys81","sys82",10,6,6
"sys81","sys85",4,4,4
"sys81","sys87",10,6,6
"sys81","sys88",10,6,6
"sys82","sys85",2,2,2
"sys82","sys87",204,6,6
"sys82","sys88",9,4,4
"sys85","sys87",10,13,13
"sys85","sys88",13,13,13
"sys87","sys88",104,6,6
