"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.07226663,0.07964509,0.0636096,0.08482098,0.1351359,0.02448925,0.09080597,0.05673649,0.03969245,0.13560351,0.09720665,0.09674073,0.08019716,0.08584976,0.09673905,0.08415872,0.10824725,0.10045557,0.10431115,0.07753529,0.07162839,0.06724368,0.06922086,0.07237153,0.07073432,0.07109173,0.11722647,0.00022493,0.07941452,0.08153985,0.07198815,0.05473874,0.00223975,0.05455339,0.08757733,0.10127227,0.09593112,0.08210034,0.14824889,0.07372572,0.0625624,0.07605597,0.11979955,0.15117076,0.18942918,0.07339339,0.13432997,0.10040585,0.09728247,0.06428713,0.04792231,0.06048204,0.10597549,0.07415446,0.10124836,0.08546547,0.0433409,0.04770489,0.05265985,0.09142117,0.12008024,0.05426546,0.05153833,0.03334966,0.01869541,0.06848945,0.07741116,0.09479478,0.05617208,0.10646622,0.11366791,0.11104204,0.05138482,0.10176768,0.10191856,0.06342486
0.07650562,0.08103459,0.07039996,0.0962002,0.14198599,0.02680024,0.09565502,0.05953037,0.03695326,0.13632032,0.09612428,0.10220537,0.07833985,0.09013573,0.09704388,0.08835915,0.1041371,0.09404243,0.10256031,0.08546446,0.07435266,0.07102202,0.07147548,0.07975399,0.07645562,0.07533433,0.11051731,0.00022493,0.08803908,0.08853733,0.07679179,0.05745762,0.00202859,0.05310702,0.0979395,0.09892203,0.10181077,0.09131528,0.14639278,0.06997773,0.07237237,0.07059123,0.11823422,0.15420532,0.18720476,0.07321761,0.13674551,0.10263928,0.09707867,0.07093452,0.05334418,0.06790566,0.10550134,0.07579596,0.10321601,0.09409,0.04407031,0.04781465,0.05245597,0.09633753,0.12296175,0.06056568,0.0581857,0.03425384,0.01946818,0.07212043,0.07448968,0.09784215,0.05795139,0.10422422,0.1098074,0.11031591,0.04825024,0.10547458,0.10375414,0.06545144
0.06829605,0.0758142,0.06390066,0.08677013,0.13792797,0.02300797,0.09230189,0.05462567,0.03633545,0.12759535,0.08869413,0.0928924,0.06882018,0.08673505,0.09823134,0.08383454,0.10624589,0.09444419,0.09344904,0.07489729,0.07230174,0.06781898,0.07006197,0.0771931,0.07652997,0.07741642,0.10568199,0.00023447,0.08506006,0.08145069,0.07535895,0.0574926,0.00253309,0.05067979,0.08345481,0.09743903,0.10180972,0.08701758,0.14233638,0.07111887,0.07057368,0.07481793,0.10961998,0.14864348,0.18631047,0.067003,0.13087126,0.09876988,0.09156673,0.06739636,0.05146246,0.06451728,0.10219015,0.06883322,0.0959537,0.09092448,0.04304784,0.04594799,0.04988628,0.08251563,0.11560965,0.05457416,0.05437412,0.03831255,0.01795439,0.07333618,0.0675875,0.09316996,0.05139295,0.10228948,0.10712617,0.10825064,0.04843307,0.10146563,0.09871791,0.05869225
0.07276761,0.08153505,0.06495471,0.09049769,0.14445837,0.0238476,0.10293718,0.0573618,0.04311347,0.13395667,0.09453845,0.1028625,0.08209886,0.09056941,0.10215315,0.09438117,0.10814213,0.0990438,0.08963442,0.07550987,0.08181045,0.07750526,0.07875876,0.07860436,0.07790229,0.07416207,0.1094637,0.00023447,0.08845245,0.08564483,0.07769734,0.05845249,0.00234438,0.05182582,0.09286958,0.0953574,0.1021554,0.08689569,0.14699498,0.06897373,0.06400231,0.07133909,0.12027066,0.15273248,0.18543503,0.07169128,0.13656127,0.10693237,0.10215315,0.06743462,0.04954506,0.0640912,0.09510146,0.07532844,0.09191175,0.09150975,0.04547458,0.04972408,0.05314826,0.09425826,0.12226666,0.0575359,0.05541901,0.03773373,0.01854934,0.07480981,0.07508244,0.09981501,0.05640905,0.10908748,0.11519195,0.11051976,0.04638558,0.10511616,0.09795675,0.06506983
0.07004435,0.08138539,0.06646182,0.08809769,0.14495871,0.02687663,0.09873774,0.05894053,0.04050441,0.13301718,0.09641177,0.09739338,0.08194193,0.08685502,0.09880164,0.09244845,0.10973289,0.09343343,0.1003994,0.07847366,0.0802993,0.07729373,0.07823599,0.07402058,0.07404355,0.07277509,0.11397028,0.0002058,0.08598758,0.08502253,0.07840231,0.05754025,0.00252411,0.05034305,0.08638269,0.09664541,0.10466466,0.09273337,0.1495391,0.07305161,0.0681057,0.07337253,0.11588499,0.14998563,0.18850826,0.07226827,0.1359863,0.10425782,0.09754779,0.06899611,0.05187443,0.06532203,0.10189453,0.07096856,0.09891792,0.08926926,0.04353192,0.05053829,0.05290361,0.08838663,0.12042919,0.05783575,0.05403178,0.03483467,0.0201941,0.07261417,0.07631888,0.10148908,0.05894606,0.10548464,0.1118613,0.10947178,0.04876332,0.10129534,0.09878397,0.06252443
0.07533308,0.08364264,0.06832016,0.09194594,0.14164881,0.02576861,0.09957396,0.05668187,0.03860499,0.14018174,0.09707351,0.10351302,0.08496928,0.08769569,0.09610026,0.09155931,0.11626102,0.0975513,0.10341773,0.0764609,0.07640616,0.07191155,0.07311462,0.07695439,0.07729641,0.07533437,0.11449754,0.00028187,0.0873933,0.08888488,0.07541538,0.05736841,0.00273913,0.05315907,0.09117017,0.09526117,0.09905582,0.08547343,0.13832168,0.07070975,0.06848207,0.07546586,0.11945546,0.15062979,0.18652163,0.07317762,0.13431928,0.0991529,0.09603203,0.06969889,0.05262478,0.0661431,0.1058402,0.07596733,0.09971988,0.091013,0.03995896,0.04647704,0.04942702,0.09757877,0.12295687,0.0576876,0.05510502,0.03496415,0.01816495,0.07052937,0.08067899,0.09458698,0.06018658,0.10858898,0.11559956,0.11658169,0.05112792,0.10224704,0.10193229,0.06324629
0.06938038,0.07679238,0.066962,0.09066811,0.14364348,0.02302703,0.09614751,0.05775371,0.03788908,0.13850826,0.08935735,0.10179279,0.07660184,0.08627283,0.09181981,0.08563242,0.10145056,0.09134635,0.09823198,0.07501541,0.07545304,0.07012892,0.07126803,0.07842241,0.07877156,0.0770082,0.11482674,0.00031007,0.08208865,0.08144944,0.07072396,0.05343975,0.00234134,0.05039559,0.08667747,0.09480455,0.10083279,0.08828745,0.13972517,0.07255219,0.07236821,0.07566751,0.11579458,0.14860777,0.18674478,0.07871275,0.13351182,0.10279844,0.09705882,0.0626601,0.04686662,0.06484836,0.09957228,0.07174659,0.09467819,0.09122898,0.0438516,0.04728399,0.04931936,0.09117837,0.11818578,0.05504479,0.05428833,0.03670646,0.01760832,0.06709685,0.07122623,0.09457794,0.05335111,0.10345429,0.10752528,0.10682807,0.04557228,0.09989313,0.09863382,0.0597475
0.07162438,0.08339443,0.06767451,0.08892868,0.14891147,0.02404283,0.09841641,0.05784664,0.04141866,0.13693069,0.09515707,0.09907508,0.08494133,0.08915747,0.10141241,0.09472689,0.10497714,0.10377368,0.10193505,0.08061933,0.07732644,0.0741397,0.07455259,0.07852323,0.07752853,0.07395359,0.11818362,0.00024495,0.08907852,0.09136432,0.07342293,0.05590274,0.00227547,0.05559896,0.09376151,0.10415767,0.10026225,0.08725622,0.14679495,0.07515319,0.0786918,0.07814438,0.12721121,0.15244841,0.18803923,0.07434535,0.14294133,0.10604483,0.10151022,0.06587418,0.05010722,0.06715835,0.10770361,0.07522318,0.10400952,0.0876643,0.04710686,0.05021598,0.05417317,0.0954452,0.11623267,0.05927592,0.05757514,0.03569506,0.01684195,0.07035955,0.07831367,0.09644188,0.05965444,0.10890394,0.1146593,0.11493393,0.04670742,0.1051602,0.10200885,0.06631607
0.07007318,0.07237012,0.06576415,0.09253253,0.14139915,0.02914815,0.09744495,0.05723019,0.0396619,0.13316661,0.09007824,0.09449969,0.08591696,0.08278855,0.09511022,0.09832391,0.1105395,0.09433625,0.10306682,0.07403528,0.08413818,0.07980937,0.0814422,0.07517017,0.07726911,0.0752852,0.1134934,0.00035667,0.08287483,0.08184544,0.0765897,0.05716491,0.00239295,0.05387223,0.0910488,0.10137642,0.09980812,0.08561881,0.14191808,0.07627528,0.06689921,0.07711455,0.11991967,0.14745221,0.18715431,0.07306022,0.13086758,0.09830782,0.10095871,0.06663038,0.05019651,0.06393769,0.10400801,0.07136737,0.1015127,0.09083595,0.04414811,0.0491357,0.05441873,0.09062679,0.12127478,0.05528279,0.05164636,0.03499724,0.01900296,0.07253169,0.07361232,0.09256741,0.05292371,0.10867747,0.1139123,0.11349333,0.04702779,0.1006902,0.09847203,0.06234265
0.06959343,0.07408319,0.06405284,0.08906631,0.14278157,0.02985416,0.09653629,0.05717942,0.04096367,0.12969945,0.09417818,0.09654418,0.08586042,0.08391335,0.1021562,0.09650626,0.11372804,0.09872752,0.0966446,0.07456701,0.08201317,0.07881417,0.08061145,0.07413653,0.07467544,0.07317217,0.11329561,0.00032877,0.07920295,0.0772112,0.07171523,0.05366341,0.00233633,0.05296513,0.08794891,0.09857456,0.09922634,0.08645301,0.14420677,0.06774325,0.07046162,0.06913192,0.12175951,0.14907932,0.18296816,0.06719839,0.13590702,0.10459704,0.09452476,0.06457914,0.04854358,0.06274258,0.1047007,0.07356012,0.09896616,0.08685181,0.0409401,0.04628027,0.0485873,0.09262747,0.11775039,0.05318958,0.05406991,0.04019203,0.0168394,0.06996772,0.07152108,0.09169945,0.05267792,0.11324243,0.11433333,0.1129638,0.04444845,0.0994098,0.10273505,0.06132572
0.06533132,0.07878663,0.06609906,0.09096741,0.1449873,0.02369954,0.09302979,0.05866786,0.03669926,0.13132508,0.08669869,0.09759435,0.07597717,0.0873648,0.09781205,0.08854526,0.10254478,0.09601312,0.09417622,0.07383094,0.07304544,0.06940985,0.06999839,0.08414389,0.08427947,0.07952512,0.10077108,0.00025349,0.08633713,0.08494218,0.06853798,0.05170041,0.00249224,0.04642714,0.08219659,0.09327872,0.09691466,0.08207323,0.13956796,0.07212312,0.07084283,0.07596152,0.11905985,0.1539517,0.18853077,0.07433433,0.1366621,0.10221145,0.09447406,0.06686286,0.04860211,0.06549108,0.09382758,0.07026618,0.0888068,0.09155306,0.0445543,0.0502581,0.05338313,0.08602887,0.11789145,0.05805706,0.05628729,0.03156753,0.01637173,0.06766923,0.07183487,0.08974333,0.05475552,0.10785761,0.11171487,0.11002153,0.04824601,0.10471608,0.09739659,0.05740499
0.07426563,0.08136512,0.0642641,0.09122473,0.1443075,0.02399374,0.09639791,0.05789565,0.0356104,0.13957909,0.0889105,0.09822827,0.08203579,0.09116392,0.10158349,0.09204308,0.10968944,0.09810767,0.10014165,0.07971763,0.07783174,0.07326101,0.074892,0.07956721,0.08179904,0.07705241,0.11012123,0.00029129,0.08386531,0.08225865,0.071244,0.05483683,0.00232712,0.05287158,0.0931107,0.10064188,0.09740841,0.0842074,0.14531155,0.06633873,0.06958357,0.06938102,0.12450089,0.1527439,0.18928653,0.07508965,0.13643548,0.10481192,0.09809265,0.06382783,0.04783808,0.06441385,0.10136912,0.07296861,0.09525926,0.09280384,0.04395867,0.04892868,0.05191668,0.09064965,0.1209073,0.05559459,0.05245685,0.03544495,0.01759295,0.06839524,0.07074174,0.09272512,0.05511711,0.10933412,0.11553905,0.11229053,0.04682683,0.10368753,0.1064904,0.05875071
0.07617281,0.08196508,0.06674449,0.09171487,0.14883154,0.0234058,0.09404379,0.06016016,0.04211987,0.13776492,0.09853518,0.10330449,0.07880825,0.09452729,0.10397372,0.08915955,0.10542854,0.1022573,0.10394169,0.0869897,0.07185496,0.06781813,0.07083483,0.0804577,0.08496728,0.07838795,0.11887888,0.00021538,0.08912156,0.08663528,0.0755083,0.0587395,0.0021499,0.0538625,0.08685605,0.10276347,0.10505481,0.09401833,0.14808324,0.07196813,0.07528793,0.07252529,0.12118093,0.15535792,0.18837076,0.07406971,0.1385443,0.10780264,0.10163728,0.07022879,0.05273905,0.06662822,0.11091611,0.07696352,0.10430101,0.09211186,0.04772917,0.05388259,0.05547431,0.09370406,0.12708788,0.05672952,0.05353729,0.03438074,0.01729769,0.07213404,0.07669265,0.10125901,0.0559135,0.11176151,0.11845685,0.11259483,0.04883258,0.10481873,0.10947363,0.06653525
0.07151951,0.07606878,0.06435955,0.08926902,0.14142587,0.02712087,0.09139771,0.05455119,0.04066671,0.13245677,0.09112809,0.09675275,0.07654519,0.08652328,0.10099418,0.08399596,0.10864744,0.09765925,0.09547752,0.07404315,0.0786577,0.07377352,0.07585505,0.07601758,0.07655246,0.07383367,0.10960439,0.0002066,0.08302862,0.08445241,0.07518293,0.0578386,0.00217969,0.05121966,0.09163154,0.10012652,0.09852809,0.08392704,0.13666946,0.07217048,0.06519095,0.07239764,0.11780532,0.15132108,0.18738289,0.06958603,0.13623454,0.10527278,0.09774445,0.06568152,0.05115532,0.06504468,0.09983959,0.07276668,0.09638389,0.08721496,0.04272792,0.04494058,0.05027266,0.09338823,0.11810281,0.05624969,0.05619103,0.03465209,0.01804905,0.07528504,0.07453284,0.09539651,0.0551895,0.10820224,0.11160439,0.11216616,0.04961032,0.10531571,0.10224849,0.06393658
0.07468793,0.08242233,0.06906025,0.09306706,0.14988685,0.02432797,0.09463663,0.05669549,0.03941942,0.1380068,0.10125722,0.10330105,0.07752853,0.08905221,0.09876052,0.08846943,0.10823198,0.09817782,0.10128968,0.08304428,0.07539691,0.07094899,0.07242802,0.0756888,0.07541858,0.07289514,0.1205437,0.00027243,0.08729413,0.08816941,0.07817882,0.05945985,0.00228613,0.05617073,0.09417689,0.10383895,0.1021391,0.09143575,0.14285241,0.07621941,0.07322794,0.07717188,0.12023123,0.15455451,0.18445546,0.06946046,0.13892564,0.10687663,0.10085517,0.0761081,0.05703079,0.06845685,0.10991182,0.07432869,0.10442759,0.09528079,0.04255756,0.04833104,0.05177642,0.09452328,0.1253391,0.0606408,0.05742667,0.0306942,0.01926157,0.07374474,0.0730528,0.09669621,0.05773565,0.11122927,0.11542787,0.11603835,0.05116508,0.10079884,0.1005925,0.06413925
0.07527302,0.07856856,0.06978698,0.09547186,0.15371747,0.02101877,0.09417392,0.0576362,0.03676467,0.13861461,0.09627528,0.10266425,0.08021522,0.09144455,0.10152248,0.08860235,0.10460617,0.10137237,0.10319419,0.08258658,0.07173109,0.06838277,0.06952052,0.08032288,0.07824199,0.07712336,0.11491892,0.00035667,0.08289389,0.08597517,0.07402903,0.05880656,0.00209721,0.05660765,0.09696407,0.10450401,0.10273229,0.09101646,0.14907683,0.07255171,0.07349541,0.0758374,0.12191692,0.15661562,0.18498194,0.07298129,0.13960936,0.10505897,0.0991131,0.06922698,0.05293669,0.06400592,0.11104861,0.07194754,0.10444804,0.09404083,0.04381821,0.04888864,0.05264023,0.09292644,0.12386931,0.05561841,0.05201312,0.03500876,0.02039631,0.07244541,0.07313197,0.09703014,0.05507407,0.11096167,0.11553117,0.11289526,0.04934438,0.09851122,0.10190469,0.06449529
0.07178074,0.07873705,0.06781172,0.09081866,0.14075635,0.0264591,0.09982734,0.05585922,0.03782018,0.13230334,0.09798277,0.10132812,0.07242647,0.0873897,0.09791035,0.08368268,0.10784936,0.09788187,0.09630421,0.07601593,0.07161718,0.06772451,0.06818538,0.07839799,0.0770633,0.07816052,0.11892868,0.00031943,0.08919235,0.08906385,0.07840816,0.05876977,0.00197297,0.05588545,0.09235636,0.10392111,0.10324208,0.09213084,0.14944545,0.07939298,0.06985937,0.07916701,0.11869989,0.15285542,0.18422253,0.06934118,0.13551696,0.10325324,0.09697168,0.06993593,0.05237137,0.06759844,0.10502614,0.07700625,0.10140115,0.09113088,0.04118643,0.04811912,0.04981558,0.09578449,0.12026065,0.05986698,0.05815716,0.03447431,0.01999775,0.07372472,0.07402919,0.09680785,0.05731087,0.10552912,0.1141357,0.11320937,0.05141141,0.10283923,0.10621661,0.06346711
0.072607,0.07615775,0.06906658,0.09345721,0.14726563,0.02574349,0.09763908,0.06091035,0.04102258,0.13078034,0.08959215,0.09712028,0.0825417,0.0855966,0.09606851,0.08993985,0.10578353,0.09617889,0.09863363,0.08278274,0.08037137,0.07702999,0.07676861,0.07989765,0.08113614,0.0792647,0.11117388,0.00021538,0.08439879,0.0850528,0.07231227,0.05563338,0.00226226,0.05157782,0.09293645,0.10193309,0.10387763,0.09390149,0.14745721,0.07292136,0.07098342,0.07667386,0.11864965,0.14636411,0.1861423,0.07138254,0.13102021,0.10039278,0.09393833,0.06631142,0.05037316,0.06484259,0.1044569,0.07369288,0.10065842,0.09718117,0.04321697,0.04881217,0.05019939,0.09561958,0.11573549,0.05722698,0.05455355,0.03482433,0.01838955,0.07125901,0.07590354,0.09484443,0.05223935,0.10861838,0.11573484,0.11701586,0.04728504,0.10460104,0.10355995,0.06084881
0.0700912,0.07947143,0.06557557,0.09108705,0.14053124,0.0255939,0.09073352,0.05510755,0.03482433,0.1348526,0.0959935,0.09764483,0.07463142,0.08625096,0.09372488,0.08683803,0.10240204,0.09383062,0.0966006,0.07381012,0.07507423,0.06950726,0.0715099,0.07897397,0.08149821,0.07772008,0.11217922,0.00017762,0.08507106,0.08511467,0.07223262,0.0547988,0.00260011,0.05248849,0.09058515,0.09663655,0.09840705,0.08397534,0.14346121,0.07573885,0.07604596,0.07757133,0.11667643,0.14978675,0.18654555,0.07569954,0.13736873,0.10529966,0.09682579,0.06686205,0.05066025,0.06384944,0.10333108,0.07335775,0.09486603,0.09147859,0.04255932,0.04673593,0.04884355,0.08737041,0.11651475,0.05505505,0.05628985,0.03525997,0.01703895,0.07301702,0.06888789,0.09285409,0.05248749,0.10367003,0.11068844,0.10921926,0.04717717,0.10040816,0.09835715,0.06616793
0.07218129,0.07866651,0.06848813,0.09197514,0.14197762,0.02573674,0.09690246,0.05966357,0.03851752,0.13680199,0.09070671,0.09821722,0.07910887,0.08772657,0.0981351,0.0890567,0.10529954,0.09762401,0.09606437,0.07811167,0.07545521,0.07128104,0.07357882,0.0788028,0.07812913,0.07748724,0.11129809,0.00019696,0.08619739,0.08583928,0.06994305,0.05402266,0.00253854,0.05243875,0.08832231,0.10009809,0.102492,0.09092011,0.14514906,0.07328287,0.06430555,0.07589574,0.12041926,0.15122899,0.1871549,0.07280479,0.13776888,0.10512096,0.09867467,0.06527291,0.04914273,0.0655493,0.09997834,0.07193193,0.09621766,0.09752216,0.04645621,0.0483875,0.05416696,0.08947899,0.12179458,0.05737461,0.05706807,0.03167519,0.01826602,0.06907163,0.07279996,0.09671647,0.05276652,0.10298134,0.10797509,0.10787763,0.04992423,0.10329834,0.09945336,0.06236252
0.06701626,0.07722562,0.06618619,0.08795466,0.1428526,0.02362137,0.09918878,0.05932451,0.04123207,0.13213925,0.09089025,0.09847246,0.0802993,0.0884601,0.0976016,0.09029629,0.10641016,0.09798675,0.09705304,0.07356392,0.07815239,0.07322086,0.0742619,0.07804905,0.08052837,0.07575319,0.10645044,0.00025349,0.08544319,0.08481886,0.07242922,0.05643018,0.0022118,0.05396913,0.08983943,0.09759936,0.10081582,0.08901693,0.13957221,0.07504223,0.07041598,0.07691692,0.11909746,0.14772256,0.18743528,0.06690595,0.13014686,0.10225977,0.09856,0.06404636,0.04835707,0.06233112,0.10084048,0.07187162,0.09657216,0.09036637,0.04591888,0.04878703,0.05322567,0.09250081,0.11347122,0.05335855,0.05344,0.03665602,0.01772589,0.0694374,0.07233865,0.09428885,0.05277148,0.10519475,0.10969814,0.10782799,0.04695486,0.10011415,0.1064402,0.05953344
0.0710106,0.08178554,0.06787346,0.09485965,0.14825737,0.02508525,0.09833593,0.05547932,0.03863975,0.13628628,0.09623398,0.10154554,0.08327238,0.08987063,0.0977409,0.0936912,0.10623783,0.10009785,0.09846262,0.07482619,0.08384749,0.07811407,0.0809443,0.07687278,0.07578377,0.0757933,0.11293678,0.00022493,0.08714746,0.08770361,0.07418193,0.05643154,0.00293393,0.05290265,0.09462006,0.10359784,0.1039393,0.09271928,0.15152127,0.07030066,0.06572772,0.07382894,0.12613249,0.15482458,0.19195835,0.0745574,0.14045389,0.10603979,0.09857769,0.06984576,0.05124741,0.06552517,0.10506983,0.07847086,0.09985421,0.09724108,0.04456736,0.04812713,0.05232833,0.09704388,0.1271982,0.05826297,0.05514551,0.03018022,0.01969641,0.06858042,0.07460256,0.10006966,0.05662461,0.11220419,0.11531306,0.11180772,0.04590895,0.11174551,0.1035867,0.06408308
0.07400501,0.07976335,0.07135536,0.09726702,0.14786025,0.02792872,0.10019183,0.05920319,0.03887311,0.13945882,0.09475507,0.10061886,0.08221225,0.08767478,0.09891792,0.09527431,0.11001205,0.09672872,0.10511583,0.08088324,0.08052251,0.07585961,0.07704228,0.08156932,0.07942718,0.08042514,0.1137921,0.00031007,0.08628748,0.08888864,0.07888224,0.05836107,0.0028446,0.05499624,0.09540064,0.10271511,0.10425104,0.09173893,0.1496092,0.07621137,0.07453605,0.07807527,0.12118535,0.15257969,0.19164765,0.06907544,0.13275651,0.10065096,0.09803362,0.06934365,0.05277276,0.06585961,0.11012112,0.07358394,0.10448079,0.0986977,0.04435972,0.05182783,0.05577352,0.09284901,0.12096848,0.05988865,0.05689273,0.03608008,0.01892964,0.07541517,0.07607679,0.09782226,0.05864661,0.10810711,0.11279198,0.11352296,0.05116091,0.10760617,0.10361601,0.06553257
0.07433208,0.08292789,0.06542173,0.09083162,0.14581317,0.02822326,0.10152553,0.05818919,0.0398038,0.13597694,0.09804179,0.10429581,0.08241057,0.08967318,0.10549821,0.09069469,0.1150352,0.1048442,0.10096207,0.08039014,0.0804148,0.07654926,0.0787485,0.0763562,0.07905902,0.07848199,0.11731331,0.0002058,0.08606623,0.08842026,0.07572491,0.05688484,0.00274049,0.05478453,0.09143054,0.10086758,0.10035186,0.0880068,0.14487063,0.07567398,0.07326122,0.07676195,0.1225893,0.15320921,0.18861245,0.07800104,0.13971215,0.10953369,0.09912629,0.06862667,0.05264824,0.06768728,0.10965124,0.07898374,0.10349706,0.08732332,0.04299274,0.04612588,0.05099099,0.09618575,0.12156427,0.05828228,0.05660636,0.03414631,0.0198352,0.07414365,0.07955947,0.09819015,0.05980451,0.11002874,0.1184402,0.11855756,0.05014694,0.10456231,0.10378779,0.06622222
0.07157428,0.07650882,0.06296292,0.08680399,0.13699931,0.02173492,0.08759159,0.05609209,0.03916692,0.13086523,0.09085965,0.09532717,0.07543443,0.08647924,0.0965407,0.08825096,0.10004756,0.0971962,0.09996472,0.07677261,0.07105041,0.06703259,0.06983895,0.0758392,0.07603274,0.0717945,0.11255014,0.00026297,0.08243167,0.08045389,0.07241016,0.05507819,0.00242446,0.05649586,0.08916892,0.1014878,0.09640276,0.08407544,0.14313472,0.07083528,0.06772748,0.07408272,0.11709084,0.15298257,0.18773173,0.0726504,0.13711302,0.10372844,0.09636516,0.06300216,0.04611616,0.06109534,0.10688463,0.06948352,0.10117068,0.0915887,0.04389233,0.04967111,0.05164756,0.08542534,0.11963803,0.05276376,0.05215735,0.03670947,0.01839023,0.0712948,0.07223503,0.09187011,0.04849245,0.10302286,0.10644419,0.10633104,0.04880236,0.10346951,0.10349449,0.05845329
0.07112303,0.08231335,0.06578322,0.0926866,0.14247679,0.02878779,0.09829814,0.05891395,0.04083684,0.13924083,0.09288768,0.09966445,0.0821011,0.08831916,0.09962834,0.09089345,0.10894846,0.10149741,0.09836876,0.07262237,0.07903254,0.07569473,0.07648608,0.07371628,0.07341316,0.07134109,0.11226602,0.00031943,0.0825598,0.08469954,0.07527302,0.0576016,0.00279551,0.05225104,0.08845261,0.09815591,0.09719831,0.08659904,0.14868372,0.07624784,0.0681459,0.07906691,0.11877589,0.15340941,0.18652056,0.06426826,0.13788172,0.10404849,0.09445757,0.06842539,0.05034951,0.06624143,0.10093197,0.07565036,0.09454093,0.0910557,0.04424969,0.05063447,0.05465241,0.08793745,0.11847118,0.05752552,0.05442401,0.03601641,0.01751395,0.0741069,0.07580932,0.09399576,0.05384501,0.10472247,0.1105483,0.10696247,0.04785617,0.10208079,0.10127628,0.06184904
0.07156588,0.07635331,0.0651899,0.08838213,0.1418062,0.02466938,0.08870846,0.05398109,0.03887872,0.13474911,0.09294285,0.10103267,0.08094069,0.08586086,0.1016567,0.09231455,0.11168192,0.10247363,0.09792192,0.07664263,0.07725284,0.07399395,0.07567167,0.07561336,0.07808993,0.07635311,0.11375275,0.00016728,0.08453829,0.08327102,0.0736977,0.05455119,0.00257032,0.05262862,0.08658975,0.09768407,0.1035939,0.09000136,0.14596988,0.06827226,0.06425785,0.07117236,0.1182858,0.14722723,0.18565009,0.06264248,0.13367126,0.10597013,0.10202102,0.06504505,0.04967927,0.06241016,0.10000431,0.07182293,0.09545745,0.08763688,0.04334891,0.04633585,0.05228548,0.0894587,0.12255359,0.05549994,0.05287572,0.03313197,0.01819571,0.07025256,0.07140916,0.09880757,0.05157558,0.10585369,0.11037989,0.10789445,0.04439924,0.10607824,0.09837068,0.06491402
0.07059811,0.08402177,0.07163755,0.09640471,0.14618683,0.02820011,0.10450947,0.05650361,0.04094494,0.1434551,0.10174971,0.10224721,0.08752528,0.09329721,0.1041901,0.0980414,0.11096697,0.10291908,0.10967687,0.07926902,0.0827911,0.07841617,0.0803895,0.08199155,0.0826386,0.07836937,0.12258369,0.00026297,0.08837356,0.08936537,0.07873545,0.05991427,0.00292067,0.05750054,0.09423323,0.10677949,0.10328533,0.09219931,0.14805837,0.07394895,0.06963675,0.07747523,0.12724355,0.15390991,0.18768744,0.08079238,0.13189501,0.10489889,0.1009638,0.07034699,0.05324099,0.07025041,0.11355271,0.08225585,0.10849801,0.09843819,0.04553232,0.04951503,0.0518603,0.10156012,0.12454013,0.05904849,0.05561958,0.03554473,0.01882682,0.07603378,0.07355255,0.10274511,0.06256375,0.11427844,0.11633232,0.11361336,0.05027306,0.101288,0.10705665,0.06368064
0.07050695,0.07750381,0.06568404,0.09285089,0.14090615,0.02307547,0.0934643,0.05657994,0.03858457,0.13173574,0.09324541,0.09502607,0.07890114,0.08969846,0.09602241,0.08824629,0.10403354,0.09510454,0.10050046,0.07835507,0.07786465,0.07361586,0.0744623,0.08435652,0.08317292,0.08209689,0.11370522,0.00018658,0.08397949,0.08322097,0.07560937,0.05712368,0.00241437,0.05202799,0.08860339,0.09863047,0.09984989,0.08647431,0.14311302,0.07186691,0.06828868,0.07510146,0.11919278,0.14907178,0.18922674,0.07127027,0.13515099,0.10443234,0.10243843,0.06954265,0.0517415,0.0668136,0.10895712,0.0745945,0.10359175,0.0941539,0.04698818,0.05003979,0.05431688,0.08842667,0.11993878,0.05517822,0.05366022,0.0330058,0.01819691,0.07122754,0.0711863,0.0985395,0.05396192,0.1099911,0.1130508,0.11156432,0.04655532,0.10417842,0.10505216,0.06746121
0.06845316,0.07933309,0.06364636,0.09205542,0.14577889,0.02258659,0.09298482,0.05756152,0.04080055,0.13234771,0.09949854,0.10403378,0.07370314,0.08619015,0.09750515,0.08593329,0.10166422,0.09396508,0.0929085,0.07447967,0.07611611,0.07277341,0.07200976,0.07360705,0.07355627,0.07393825,0.11354329,0.00033809,0.07719959,0.07959015,0.06618454,0.05242342,0.00236716,0.04835652,0.08769288,0.09592367,0.10162954,0.08838477,0.14870326,0.07248625,0.06990542,0.07382807,0.11853758,0.15590855,0.18532508,0.06635515,0.13865456,0.10385344,0.09731571,0.06063823,0.04726245,0.05996235,0.09989766,0.07567567,0.09596475,0.09278317,0.04487572,0.04786738,0.05163479,0.09241417,0.11684163,0.05554338,0.05150334,0.03366967,0.01828693,0.06794919,0.07306682,0.09845089,0.05420972,0.10732371,0.11114433,0.11012964,0.04542942,0.10490465,0.09686787,0.06076392
